Reviewer Name,Reviews
Gerry,"Compre el reloj, pero la bateia tenia muy bajo rendimineto, duraba muy poco la carga y lo regrese"
Gerry,I like it. It works way better than my fitbit. This watch has yet to track my sleep and the battery dies super fast.
Amazon Customer,It's a awesome watch but I do wish battery life was better.
Reika,Use the Samsung  health tracker all the time. Easy to use.
Reika,Comes in handy. Have had a couple of health issues and it helps keep me safe
Wanda,"Battery is horrible, could not even get through 24 hours without charging.  My Fitbit runs rings around it!  Disapointed.  All other features great."
Kindle Customer,Works as advertised no problems
Amazon Customer,Gift
Jennifer,Wife loves it
Ed Marmon,"Works great, have difficulty with the SPO2 feature, doesn't track consistently through night no matter how tight you have the band and seems to read low (recently bought a spo2 monitor only and it reads 10% higher through night than the samsung which is probably because it seems to have difficulty ready most all time not just of a night).  Have always had fitbit products in the past, wish the app was more user friendly like the fitbit app.  Also tends to have difficulty with the ecg readings, almost have to have your arm slightly damp to get any of these readings work (ecg, spo2, or body composition)."
Ed Marmon,"I use the watch with non-galaxy Android smart phone. The watch has good looking style. Overall, the functionalities are good. However, the most annoying bug is that whenever the phone went to airplane mode and turn off airplane mode, the watch won't reconnect. It will require user to reset (clear everything) the watch in order for it to reconnect to the phone. It might be a software bug but not sure if Samsung will cooperate with other phone company to fix this issue."
E. Thompson,"This is a very feature-packed watch. I'm not sure it's great for me, as, even with a large face, the features are so small that they are hard to read. Many offer the option of reading them on the phone, but then there is not much reason to have the watch!  The major disappointment is the very short battery life! It has to be charged every evening or it won't be charged enough through the night to monitor my sleep (which is important to me).  A lot of money for a fancy toy, I'm afraid!"
C.R.M.,"I'm in love with my Galaxy Watch 4. The battery life is decent but I can't go more than about 2 & a half days without needing to charge it but I charge it every night anyway. There aren't a whole lot of options in terms of cute & practical watch faces but that's okay. The heart rate monitor & ECG abilities are very handy. Seems to be pretty accurate. I also like that when I set it to ""walk"" it keeps track of my heart rate as I'm walking. You can track your stress level & it gives you ways to manage your stress. It has a TON of great things. Give it a try."
mishqueen,"This watch is great for texting, phone calls and my most important feature keeping track of my steps. The battery life didn't last as long as I would like it to but I can live with it. I have to charge it every night."
Adrienne,Fantastic in every way except the battery life.  My old galaxy watch would last almost 5 days per charge.  I'm lucky if I get 2 or three or if this one.  Even less if I have a busy watch face on.
Adrienne,"I was skeptical to buy this watch because it was refurbished, but I was pleasantly surprised. It arrived in excellent shape with directions. It has a long battery life and great call quality.  The features remind me when I have been sitting too long and actually tells me to get moving Well excuse me:) I am glad I decided to take a chance and buy this amazing watch."
Alicia Fox,Battery life  sucks maybe a day
warren,"I bought the wifi only version. I love this watch but there are some things it needs to improve. It's not very precise tracking runs (again this is the wifi only version, so I have no internet when I run), the body composition app just doesn't work, you need to install separate apps on your phone to get the full functionality of the watch, the battery lasts about a day so it's not so bad but not great either. I still love this watch and use it every single day"
Melanie F.,"Great, amazing watch and I haven't begun to learn all capabilities, just have to charge approximately every 36-48hrs, otherwise, it's amazing. It gets warm when charging but never overheats, once charged the watch and charger must disconnect to prevent overheating and overcharging-great attribute. Heck the band is so smooth and comfortable I don't know I'm wearing it. The speech to text is right on!!!"
T. Anton,My husband loves it
T. Anton,"The watch was OK. Setting it up for some things, like email, didn't seem to be worth the effort. They need some sort of very instinctive system for notifications. The real problem was the battery. I tried it with the screen on, but that was no good. Then I turned the screen off so you had to hit the power button. That seemed to push the battery to a day and a bit more. But basically it had to be charged every day. Then the battery life went over a cliff, down to 12 hours. I don't know what the deal was. The best thing was the fitness tracker. I got some information, but it was the same info you can get with an app on your phone. Now I was sending the data to the phone. There were two health apps, which is confusing. Trying to add something to a list was goofy. There's a system where you draw the letters, but it barely works, even when it is pretty obvious. But it didn't know an l from a 1, that sort of thing. The little keyboard was impossible. The voice typing was hit and miss. Doesn't seem fully baked. You buy these things, you get a month of frustration, and then you return them.  Anything you can do on your phone, and I have a Galaxy s21, you should do on your phone."
Brittany Davis,Everything about this watch is great for except the battery life.  Has to be charged daily.
Tony,Works. Got it in good time.
GNA,I LOVE THIS WATCH. IS MY FIRST NON Apple Watch
GNA,Not happy with battery life. Have to charge every day. Still learning all features.
Tom,"Love this watch, especially the GPS fall detection. Am still figuring out pairing to Spotify. I think it requires bluetooth earbuds to do it. Anyway, other features are great!"
Ana Iris Espinal,The white color bands suck. I clean it a lot and it still gets dirty and yellowish and even causes some skin irritation. But it was 50 dollars cheaper than the other colors so I'll just buy some aftermarket bands and a protector. The watch itself is like a 2nd phone. It uses almost the same gestures and apps. It connected easily to my Samsung TV and phone and only gets down to about 60% battery after a full day of use.
C.R.M.,It is awesome
mishqueen,Love this watch!
Leonbert Quintero,I love all the features however the battery life is terrible! Has to be charged 2x a day or more if really active. Think I'm going back to the Fitbit.
Christy Parrish,"This was my second attempt at a smart watch as the first one didn't fit to my wants too well but this one fits me to a t! The only problem I have is the battery life and the sleep tracking feels off sometimes. The battery life isn't the best really as you basically have to charge it everyday but that's not the biggest problem really. But in general, quite happy with my purchase!"
Christy Parrish,"Lots of amazing health apps! Battery lasts about 2 days. If new to smart watches you might have a tough learning curve, but so worth it!"
Cherylgirl,Battery life is great. Display excelleny.
Sherrie Knodel,I like the added apps. Waiting to upgrade to a galaxy phone to do the ECG... Only negtive I have is that the watch3 feels WAY heavier than the watch4-which could be a positive to some... It just doesnt feel a luxurious as the watch3. I didnt get the classic(with the bezel) but it has a bezel on the screen so i dont miss it at all. Still give it 5 stars (plus I got mine on prime day-so only $150! ❤
Judy Lehr,"I got this, one for my husband and one for me. Both used in like new condition. The price was awesome and got extra discount on Prime Day.They both look like new, have the Amazon Seal and come with original chargers and box.I think it's still missing more apps like the Apple Watch, but it's a great smart watch. If you're a Samsung user, this is a great add."
Rafael D.,"I really like this watch. Never had a wearable before but it's quickly becoming one of my favorite pieces of tech. I love that I can answer calls and texts very quickly. My calls are clear and fast. I love that it gives me more accurate activity info than my phone. It's also so nice that it looks and feels like a regular watch, and is super customizable. I'm in love!"
Stormy,"I like how lightweight it is, easier to use however doesn't keep charge for long, very frustrating. The app seems a tad confusing to use"
Coach Davis,It does a lot of what is advertised well. Needs a lot more Samsung made watch faces. Disappointed that you can't use the ECG app outside the US
Amazon Customer,"I really like the design. So far it's been easy to use. I was surprised at how short the battery life was compared to my old Blaze, but this has so many more functions. I charge it  while I'm doing dishes or watching TV, so it's always charged at night to monitor my sleep."
donna bridgmon,The battery lifespan is not good and now it is flickering.
C.R.M.,It literally tracks everything including how much you snore a night. When un sleep mode you want get woke up by the phone or anything.
mishqueen,I like the battery life and the way it works with my phone.
Amazon Customer,"What a great watch, but battery life truly is terrible.  It doesn't even last the day and that's with not having always on watch face and not checking it often. Really a shame"
Tom Janicki,                    The media could not be loaded.                 I like being able to choose the watch face.  Too soon to say what I dislike.  Waiting for granddaughter to show me more to do with it.
Amazon Customer,I love everything about my watch. I think I just need to put some apps to sleep to help with the battery life.
Anthony Burkett,I have only had it for a week and so far I love the watch. It's a tremendous upgrade from my active 2...
JKaufmann,"First of all, let me just say I'm comparing this watch to an Apple Watch.  Not really much comparison, Apple has it hands down.  I recently switched to a Samsung Phone.  I like the phone, but strongly dislike the watch.  The range to the phone has to be so close, why even bother . . . This morning I was on the elliptical machine for a little over a mile (30 minutes) and I just noticed a little while ago my watch said 531 steps.  How can that be??? My apple watch gave me credit for a workout and it counted towards my steps.  This watch isn't as user friendly as the Apple watch either.  Oh, and I didn't rate the sleep tracking because I've never used it, so can't say if it's good or bad for that.  For those who are looking for something comparable to the Apple Watch, this watch isn't for you.  For those who have never had an Apple watch, maybe this will work for you, not sure."
Honest User,I like the watch well enough but I have it so limited on what it can do to save battery life and it still drains fast. My fitbit did more and the battery didn't drain need to be charged so often. Very disappointed in that.
Amazon Customer,"It is great and does all that us needed. But only lasts a day. Then the battery is dead. So when using for. Whole day, it doesn't  get the chance to track my sleep. Unless you charge it right before bed"
Jessica W.,"I'm very happy with my Galaxy watch. Battery life is good, it's easy to talk into for calls, and was super simple to set up. I wpild definitely recommend!"
Jessica W.,This watch provides fall protection  which is the main feature I wan ted.
Rocci,Watch is working well after 3 weeks. Charge can last two days. More apps needed to be 5 stars.
Samantha Haba ,"Figured by now the censor for the heart rate could have been upgraded enough to not hate my tattoos.  Alas, that feature is generally useless."
C.R.M.,"Battery does not last even 8h on standby (only turning on the screen when I raise my arm to check the time). And this is how much it lasted the first time I used it (shortly after I bought it and after fully charging it).Nevertheless, the watch looks nice, waistband fits well and is comfortable."
mishqueen,"Honestly this is a great watch. It does everything I need it to and I primarily use it to monitor my heart rate, sleep tracking, and texting and calling. The only issue I have is with the battery life and that I have to use a wireless charger with it instead of being able to plug it in like I have with my Apple watch."
Yvette Butler,"I was quite excited to upgrade to a fancier version of my Galaxy Fit. And at first everything seemed great. I did buy more comfortable bands from Etsy, but even that didn't help much. And I thought the battery life would be okay, but compared to the Fit, it was awful. And if it's going to track sleep, why would I want to charge it every night? I will say that it seemed to charge very fast.It didn't seem to track my walking very well, at least automatically. It would start very late. I didn't care because I use an app on my phone for that.I didn't learn much about the functionality, since I did return it. I decided to return it the day I had it charged it to 100%, then it did an update, and when I went to check the weather the phone was off. I tried to turn it on and discovered it was dead. Since it uses a proprietary charger and I was at work, I had to just wear a dead watch all day.I could probably deal with the comfort by finding the right band, but the battery life is too terrible for something this expensive."
Shakeya,My son bought this with his first paycheck and totally loves it. Best purchase he has made yet and at a great price.
Amazon Customer,"It's been disappointing from day one of getting this watch. As a galaxy phone user, I decided to upgrade from a 7 year old watch to this, thinking it can only be better. I was so wrong... Bugs that I've noticed so far:1. Always on display is dim, so when running outside in the sun you can't see anything. There's no way to make it brighter, you have to touch the watch/raise wrist to turn it back on, rendering AOD worthless2. GPS is slow and inaccurate. Example: running 100m sprints, according to the watch, my top speed was 10mph - yes, 10!!! This is my max out of 8 x 100m sprints. I run 10k at 10mph pace.3. There is no heart rate zone training in the app. Old watch has it4. Can't adjust your heart rate zones. My maximum heart rate is much higher than the watch has by default which makes all of my zones wrong. My old watch can be adjusted5. My old watch has a mode where you race vs your  previous run. Not GW46. It loses my heart rate all the time when using 'Other workout'One more thing, Samsung health app shows a graph of your workout with time on the X axis. However, you can't tell what exact minute and second the point on the graph refers to. It'd be great to be able to see that (needless to say, my 7 year old watch has that functionality).I was thinking about returning the watch from the beginning but was trying to find solutions to those issues. Now my 30 days are over and it seems these are the worst 150 bucks I've ever spent. Samsung just seem to be a decade behind true sports watch companies. I'll try to get rid of this and get a Pilar/Fitbit/etc., I know those work as they are supposed to. I do NOT recommend this watch"
Andi,"This is my third Galazy watch and it's my favorite!  I've got a Galaxy Watch 3 Classic and Galaxy Active.  To me it's faster and easier to use than the Watch 3.  I love being able to customize the watch face with a picture of my dog!  I'm not crazy about the battery life, I like to have the watch always on, but I've got two other watches to wear when this needs charging.  I can usually get 8 - 12 hours out of a charge and would get more if I didn't have it in the ""always on"" mode, but it's the look that I like.  Not sorry I bought this, it's a beautiful watch."
Andi,"Once again Samsung provides a terrible experience. While there's the usual things like Samsung apps you can't disable or get rid of, it has an absolutely terrible user experience. Several times, after rebooting my phone (Pixel 7) the watch failed to reconnect and would have to be reset as if I was connecting to a new phone (that it has to reset to connect to a new phone instead of checking if you're signed into a Samsung account on a new device and just connecting is terrible on its own). Then when I would go to restore my old settings from the cloud backup, it would say the restore was successful but nothing would change on the watch. So what's the point of this function if it doesn't actually restore anything? Poor experience and once again proves that Samsung isn't worth the effort."
Abrilla Ruiz,Realmente el producto está bueno y no tiene nada que envidiarle a la quinta generación si aún puedes conseguirlo a un precio módico. Yo compre el 4 días antes de que presentaran el 5 y no me arrepiento.
George,"the battery requires charging at least daily, sometimes twice daily. I have followed the recommendations for preserving battery life with little effect.  What is the point of having the features on the watch if you have to turn them off to get any battery life?"
Steve,It's ok
Steve Scott Chastain,Good product
Brunoski,"Tracks my steps, sleep, heart rate, and the weather even. Even tells me when I am stressed and need to breath. Water proof. Battery life has been great. Easy to connect to phone and or ear buds. Can play your music, talk, and text on it as well. I love it. Sleek and durable band."
