Reviewer Name,Reviews
Chuck W,"I have previously owned the Ticwatch E (gen 1) and the Ticwatch C2, and this device has many features that those devices didn't have.Pros:1. The Pro 3 supports 24/7 heart rate tracking through Google Fit, a welcome addition that previous generations didn't have.2. I've found the processing speed to be overall much faster; before, I could barely use the Google Assistant due to slow processing, but with the Pro 3 the OS feels much snappier.3. The C2 did not have a speaker which I didn't think made much sense, given that one of the most obvious use cases of a smartwatch is the ability to pick up calls. I am glad the microphone was reintroduced to the Pro 3.4. Though I haven't tried the feature yet, I think swim tracking will prove to be a great addition to the device.5. As of now, the update has not been released, but I'm looking forward to receiving support for WearOS 3 sometime soon.6. The low-energy display feature is a cool gimmick, but I haven't seemed to have needed it since the battery is able to last all day anyways, even with Always On Display enabled.Cons:1. While overall the Pro 3 is much better, I did prefer the design and smaller footprint of the C2.2. While not important, I would have liked to see this device have wireless charging capabilities."
lee,"This is the third smartwatch from Mobvoi that I have purchased, and so far this has been my favorite.  One of the first improvements is the ability to change the backlight color, which is great because the white is no longer incredibly bright in a dark room, and makes it easier on the eyes.  Secondly, the ability to schedule ""essential mode"" is great, and good for those people that want to use it to avoid distractions while still keeping track of their steps while also allowing you to save battery.Battery life is good and so far on par with their 3 day claims, even when using many of the features of the watch.  While this can be extended using the ""essential mode"" I doubt I will use that mode very often because I use my watch to track my heart rate and look at notifications without having to look at my phone.The watch paired flawlessly with the phone, and the addition of BT 5.0 is nice, notifications are fast, sometimes alerting me before my message tone sounds on the phone.  Connection has been stable with no issues.Finally, the screen is nice and bright outside and I think this edges out earlier watches like the Ticwatch pro 3 in terms of crispness and touch.If your in the market for a new watch, give this serious consideration I don't think you'll be disappointed."
foxhenchman,"I'm 51 and very fit, so I bought it mostly for the Afib monitoring and sleep tracking.  Turning on the O2 monitor along with all the other sensors really drains the battery in 2 days.  Charging is fast but could be a bit faster.  My fastest charge from near zero power was close to two hours.Although the battery life with all sensors on is short, it is FAR better than others like the Galaxy with equivalent services turned on.  Mobvoi, please try to find a way to give additional options for the sensors in the software like maybe a ""lite mode"" that would check a little less frequently and consume less battery as a result.Overall I'm thrilled with the watch and would by the next version assuming the feature difference was enough and it as on sale, of course.  Go Mobvoi!!"
Vladymyr,"I recently upgraded to the Ticwatch Pro 3 Ultra after having the original Ticwatch Pro 3 for roughly 18 months. After a ton of research, a ton of comparing, there is no better watch. The simple fact of the dual-screen is amazing. For the most part, I needed something I can look at to tell the time, work when I work out, and track my sleeping accurately. To be able to twist my wrist and for the screen to light up and not use the main software saves a ton of battery life and a ton of time. I wear this watch 24/7. It comes off to charge, and then goes back on, the comfort level is amazing, it does not feel like it's on my wrist half the time, I sometimes forget it's there when I am even about to shower. On the accuracy of o2 levels, sleeping, and working out, it is on par with Samsung and maybe even better in tracking some other things. All in all, this is the best watch I ever owned and will stay in the Mobvoi family."
Vladymyr,"Edit: I had trouble creating an online account for my watch/app. Registering an account to allow online access for the watch and app for data and updates requires entering in an emailed code to create an account. But you only get 60 seconds from when you click “get code” to receive it and type it in. I contacted support via email, and after several exchanges with them, I finally received a reset link that worked and I was able to complete the process. That was just a couple of days ago, and so far, the watch and app seem to be working fine."
Frogroast,"I love this watch! I believe you could drive a truck over it and it would be fine. The battery life was incredible. However, I don't usually like wearing watches. This was a bit bulky and surprisingly heavy. Only for that reason I returned it and got a Samsung Galaxy watch instead. I will say it was everything this Samsung watch is and more. Just a bit heavy and bulky. But if you want something that's going to last hiking, camping anything, trail running, swimming, mountain biking this is your watch!"
superbrain,"It meets all the reviews I've read about this being a great Wear OS watch.  Battery is as billed.  You do need t limit the amount of apps you have notifications going to it and turn off a few of the monitors to achieve the 2-3 day smartwatch battery life, but honestly I don't want several of those going anyway.  If you have used a Wear OS watch, you should have no issues using this one.  Went from a Fossil to this with zero learning curve.  Very pleased with purchase so far.  I would love another cellular watch available in the US from them."
A. Tomczak,Bought this watch after weeks for searching and comparing different wear OS watches. You get a good bang for your buck on this watch. Can't wait to see what they come up with next.
A. Tomczak,"Great watch, I have used others in the past from Mobvoi and they always are getting better! The battery has improved from the Ticwatch 3 and a lot better than the pixel watch. It's a little large but I have a big wrist so it's fine for me, may be too large for some. That would be my only negative thing to say of the watch."
Patrick Meijer,"The TicWatch Pro 3 Ultra looked great on paper and had a very affordable price. It also boasted that it could be updated to WearOS 3 in the future. It also promised terrific battery life.Coming from a Garmin Vivoactive 3, I was looking for a smartwatch with capable and accurate fitness tools. This watch was a huge step down from Garmin's strong fitness and exercise software. Perhaps that's asking too much from Mobvi but I found that the TicWatch let me down on the basics such as step counting, calories burned counting and GPS tracking.I was unable to find a watch face I liked that also displayed the correct and up to date count of steps and calories. Additionally, the Tic Watch  Pro 3 Ultra was cumbersome in linking with my Pixel 4a and Google Fit. I'm not new to Android tech. I had far too much trouble in setting the watch up. I had to go into online forums to find ways to get the watch and phone running concurrently. You shouldn't have to do that and the average user probably wouldn't.Although I did get the watch set up on my phone, accuracy was inconsistent at best. Compared to my Gain Vivoactive 3, steps and calories were way off. The watch also had trouble syncing with Fit as if there was some sort of a delay.Other smart watch features worked well enough. Being to able to take calls from the watch was a good experience. Controlling music from my phone was very useful. The watch ran well with few hiccups. Notifications were hit or miss as was the Google Assistant.I returned it shortly after purchasing. I was pretty disappointed. The battery life alone was a huge selling point. However the inconsistent software felt like the mobvi software was fighting assistant the Wear OS software. Too much of a hassle for the price I paid for ~$300."
Patrick Meijer,"This is my 3-rd attempt with smartwatches. First was Samsung 4 classic 42: nice, great features, WearOS-3, LTE (not working w/Xfinity) but 10 hours battery life. Returned. Second: Fossil gen. 6. Such a mistake. WearOS-2, less features just a few screen styles, same battery life.Tikwatch 3: I was worried about the size, since I prefer 42-44 mm with real watches. But this one is not as bulky as I thought. Sleek shape makes it look smaller. Real 3+ days on one charge, wow! OK software and features. Dual display rocks! I hate the empty black screen on other smartwatches when inactive. This one always shows time and other stuff. Old electronic watch style - sweet. I hope it will get Wear-3 in 2022 and get on par with Samsung in features and convenience."
Morrison Family!,"There's a lot to like about the TicWatch Pro 3 Ultra as it has checked all of the boxes for a premium smartwatch.It can monitor heartrate, sleep tracking, step counts, blood oxygen levels and more. It links up to your Google account so you can get alerts from email, calendar and more.After you get past the obvious feature set of the TicWatch Pro, you start to see where the watch really drops off and comes up short. My main complaints are hardware and design and not so much the WearOS system running the watch.Here's what I did not like:1. The all plastic body is not considered to be in the ""Ultra"" catagory2. The included strap is cheap and thick3. The vibration motor is harsh and inconsistent in operation4. The charging clip is poorly designed and is easily knocked off5. Charging is very slow6. Battery life is not what they claim of 72 hours, I was getting half that7. The dual screen feature is of little value and got tiring8. Audio quality was flat and the microphone quality is awful9. The price is far too high. There are better watches for the same or less that have premium materials"
Paul Miller,"I recently upgraded my TicWatch from TicWatch Pro 4G to the TicWatch  Pro 3 Ultra GPS. This watch is awesome. First and foremost, the screen is crystal clear. Even the quickest of glances is rewarded with clear, crisp content. What I am enjoying even more are the health monitoring apps. From blood oxygenation to heart rate monitoring to sleep tracking, the watch provides the ideal mix of the most desirable smart watch components - most of which were not available on the previous model. Lastly, and much to my surprise, the watch is slightly slimmer than it's predecessor, feels lighter, and boasts the longer battery life. My new Pro 3 Ultra has consistently surpassed the battery life of its predecessor. I have yet to run it to it's maximum, which in and of itself is a good thing. On the down side, this watch has a completely different dock type which means if you have the older model you cannot use as a backup charger. Overall I highly recommend this upgrade and look forward to building my health portfolio with this watch as a key component in data capture."
Mark Robertson,"I owned this watch for about 5 1/2 months - it was mostly decent, though the sleep tracking was sometimes questionable and there were a few erroneous readings that couldn't possibly have been legitimate (a pulse ox dip from 98% to 76% back to 95% in a matter of a minute or less, for example).The big ""buyer beware"" though, is in the fact that it specifically advertises itself as ""IP68 Waterproof Rating and Pool-swimming Suitable"", but buried in the product page it also states:""The following conditions may especially affect the waterproof performance of TicWatch and should be avoided：...Contact with salt water, chlorine, perfume, solvents, detergents, acids or acidic foods, spray insecticides, lotions, sunscreens, oils, or hair dyes....""I had taken the ""Pool-swimming Suitable"" statement at its word and hadn't noticed the buried disclaimer, but after a short time in a pool, the watch vibrated briefly then got very hot. I was able to turn it off, but couldn't turn it back on. I contacted Mobvoi about the issue, expecting that this would be covered under warranty, but was told that since the pool I had exposed it to had chlorine I voided the warrantee so while they would give me a coupon code for a discount off a new watch they wouldn't be replacing my now-inoperable one.Which raises the question - where would anyone expect to find a pool that is neither chlorinated nor salinated that would make this watch ""pool-swimming suitable""?"
Mark Robertson,"*** DO NOT BUY THIS WATCH. I have had this watch for 6mth now. I am an athlete, so yes I push the limits as far as accuracy is concerned.Why did I choose this watch?I chose this watch as it was due to get the WatchOS3 update (its been out on other watches for a year now) and didnt want to buy a watch and then upgrade to another watch just to get the OS3 update. Well we still wait and wait. In the meantime the MOBVOI app is a complete disaster. Takes time to update on your Cell phone, its laggy and it just a tardy written app, not professional at all. The sleep patterns are all over the place ( I have slept with other watches on my arm testing against the TWP3). The GPS (Cycling) is way off despite many calibrations  and software reinstalls.Another really annoying feature of this watch is the nigh time Essential mode - its so bright you need to cover your eyes with your pillow and it doesn't matter what setting you set.Theres probably more but - GIVE THIS WATCH A MISS. There are other less pricey watches that offer more."
Matthew Mastenbrook,I own a Samsung Galaxy Watch 4 Classic and wanted something with better battery life so I picked this watch. It is a well made watch and the Wear OS is nice but I'm not overly impressed by the watch itself. To me it's not as responsive as my Samsung and doesn't feel as premium. The secondary screen is nice but it lights up at night when you move so wearing it to sleep track can be annoying. You can fix that by putting it in theater mode every night before bed but for $299 there should be away to disable it without having to do that. One of the main reasons I wanted it was for the extra battery so I could wear it to track my sleep. I will stick with my Samsung and just charge it before I go to bed and track my sleep that way. All in all it's a nice watch but just not the watch for me.
ash,This watch had a great battery for a smart watch.  I walk 4 miles a day and the tracking is spot on firte steps and distance.  With tracking on I still get 2 days of battery.
Amazon Customer,"Great looking and functioning smart watch if you’re looking for a cheaper alternative to the Apple Watch. Being an iPhone user, I receive phone call and text notifications; however, I cannot reply to texts nor answer phone calls from the watch like you can on an Apple Watch. For me, this is not a deal breaker at all since I typically do neither from my Apple Watch anyway. So far, the workouts, sleep tracker, and other functions work great. The Wear OS and dual screen look great. I’ve gotten about 2.5 days of battery life before needing to charge. Highly recommend!"
Gray,"I do a lot of distance running in a variety of conditions and the TicWatch Pro 3 Ultra has proven to be a rugged companion during my initial weeks of ownership.  The always-on LCD display is readable at a glance in pretty much all lighting conditions.  Something that's very much appreciated when trying to see the time, with older eyes an hour into a dark, rainy run.I've owned a few different WearOS based watches and the Pro 3 is noticeably faster (smoother scrolling, app launch times) than watches running on the older 2100 platforms.  The companion app works well, and I especially like the 24-hour physical and mental status monitor.I generally charge the watch while I'm getting my morning shower and that's enough to keep it topped off.  If you're going to be away from an outlet, I'd estimate a few days of power with all of the sensors turned on."
Tabitha Ledesma,"Most everything about this watch has been perfect. All the features I wanted, plus a few I didn't know I needed.The only complaint I have is the battery life. Reading other reviews before purchasing, most commented about how great the battery was. I'm not sure if mine is faulty or I have an app running unknowingly, but mine certainly would not last 2 days. In less than 24 hours, it's generally at 30%. And at least 10% of the battery drains while I'm sleeping.Beyond that, it's been a great upgrade from the fitbit versa I was using. And having a Google pixel, it's been a seamless connection."
Tabitha Ledesma,"I bought this watch after my Ticwatch Pro that I had for three years died. 😔The battery life is incredible. I can go 3-4 days on one charge. Another thing that I like is that the low-power mode shows not only the time but also the date, the seconds, steps and a battery icon.I can wholeheartedly recommend this watch to anyone. It's totally worth it!"
Frogroast,"The new ticwatch is a great upgrade from my previous ticwatch pro 4g. The new design and build is sleek and strong, and its thinner and lighter than my last watch. The batter life is fantastic, lasting around 3 days of casual use before I felt the need to charge it. I apricate the fact that they kept the watch band size 22mm, so I was able to easily swap over my nice leather band from my last watch. I am still a huge fan of the dual layer display, and the new improvements to that display are great, and adding a backlight to the essentials mode was a great feature to add.The new charger is smaller and more compact, which does mean the watch doesn't sit as nicely on it, but it charges fast and you dont have to charge it super often so its not a super big deal.Overall, another great product from mobvoi."
superbrain,"I've been using this watch for a couple of days now, the performance better than what i have expected, since I have used Ticwatch Pro 3 GPS before I can say that this Ultra edition will give you same performance with some extra benefits related to health monitoring capabilities.The improvement to the FSTN screen enhances the visibility of the watch in open areas a lot,  watch battery life is very good I've charged it fully in Thursday and went to a trip for 3 days at Sunday 20% of the battery charge was still there and I should have return home by next day, I switched the FSTN as the primary watch mode which kept the watch running till Monday next day.Since this watch will receive Wear OS 3 from Google soon I expect that the watch performance, batter life and other features will be enhanced significantly as the watch has all the hardware and customization which enables it to achieve that."
krlosRD,"These observations are after 3 weeks of experience. Battery is usually about 75% with always on feature, 80% if not using always on when I retire for the night. There is a slight difference in step count between the Mobvoi app and Google fit but I think that is to be expected. Heart rate is fed to both apps. The watch is convenient for checking heart rate on walks, the O2 sensor has not worked well while walking but does record throughout the day. The watch is comfortable to wear and should be worn snug for the sensors to work well."
Carlos Arroyo,"This is a great watch.  It's packed with great features.  I upgraded from the Ticwatch Pro GPS to the Ticwatch Pro 3 GPS to the Ultra and I'm very impressed. I have tried competitors' watches and when it comes to battery life (which is probably one of the most important features for me) there's no comparison. The dual display technology is also very innovative with its color-changing tech. None of the competition has that. I also like how everything syncs flawlessly into Google fit.  Things like sleep cycle,  heart rates, and stress levels all show up in the Google fit app. I could only get that to happen with competitors' watches with third-party apps which were buggy. All around, this watch is great."
Amazon Customer,"I would rank this watch a 5 I love it but it hasn't upgraded to the newest watch os. At this point it is not available, it was supposed to be available over a year ago."
Amazon Customer,I've had the watch for close to a month now as a daily carry.By far the more stylish and functional watches that you can get for the money as an android user.Especially like the NFC feature!One aspect of the watch that I would like to see improved would be the battery life. I needs a recharge like every other day if you are using it often. That would be my only complaint thus far.
Derek JW,This is a nice watch. It is a bit difficult to connect with the software. If it was less expensive it would be great 👍🏽
John Harvey,"Updating the original review after 10 months of use (2*):Having used the TicWatch Pro 3 Ultra for 10 months now, overall, it's been a decent experience. At times, the watch has been a little sluggish. However, overall, it's been a positive experience.However, the waterproofing on the device has now failed. I wear the watch for swimming (which is fine as it's IP68 rated and Ticwatch says it's fine). However, as I have worn the watch when showering after swimming, they claim this breaks their warranty (even though the water environment is far less than swimming). Given this, I honestly can't recommend this device, or, at this point TicWatch. After being a long-time supporter, it's disappointing to see a company try to hide behind such a ridiculous constraint in their warranty policy.Original Review (5*):I purchased the TicWatch Pro 3 Ultra as an upgrade from the previous TicWatch Pro 2020. The new watch is a huge upgrade from the old hardware with a much improved experience with speed and overall functionality!The many watch faces give you plenty of options for customization and with the watch using a standard strap size, you can even change the straps as well for whatever look you want. There's one minor feature which doesn't allow you to change the temperature units on some faces without changing your cell phone language but support have included this as a feature request.Notifications work flawlessly, NFC payments using Google Pay work flawlessly, exercise tracking has also been great and battery life is excellent - everything is just so responsive and the watch is a pleasure to us. Highly recommended and will only get better with the future upgrades to WearOS."
John Harvey,"I bought this watch about 4 months ago. Its been working okay, although the battery life has always been very poor even though I have many features turned off and barely touch the screen. It came out of the box needing to be charged twice a day, to the point I can no longer track my steps or sleep because it always is sitting on the charger...BUT none of that matters anymore, because without warning it stopped tracking sleep, steps, HR and oxygen about a week ago. This happened once before but I was able to save it by deleting and redownloading the apps and restarting the watch. Not this time!What a waste of 300 dollars, the quality is much more what you'd get for $20- 30. Also, it advertised GPS but that function hasn't worked the whole time I've had the watch as its ""not supported"" by the company and they refuse to upgrade. Horrible customer service, no help has been offered any time I reach out about it. My return window unfortunately closed, but I learned my lesson- Mobovoi is shady, I will not be buying from them again. Don't waste your money."
Jodie L Laulusa,This watch can be compared with any other expensive I have other smart watch except for Apple (not a fan).this one is very accurate and watch faces are nice. I do not regret having bought this watch at all.
Trevor Jensen,"I have had the watch for serval months now and it is not what everyone says it is. First this was the first watch able to run wearOS 3 but the company is to lazy to move to it. Second the sleep tracking work 3 to 4 days a week even then it thinks if I get up at 3 am to go to the restroom for 3 minutes I am up for the day. I do not like Samsung because I do not have a Samsung phone and some apps do not work with my phone, but it is a better watch. The new google Pixel watch is way best as far smooth and speed. Anyone saying other is Lying or work for Mobvoi. Do not buy you wil not get any support!"
Trevor Jensen,"Great watch for a great price. Battery life is great, lasts two days before needing to be charged. Looks classic and has a comfortable band. Interface is very easy to use. Gestures are a littly finicky but it is easy to control. Screen is big and crystal clear."
ricky,"I bought the Tic Watch 3 Pro Ultra not even six months ago. After only four months, I noticed the exact same battery drain and lack of charging that occured on my TW Pro 3. This occured with no outside apps, no Bluetooth connect, and always running in essentials mode. I also factory reset the watch three times before deciding enough was enough.Too bad the TW Pro I originally bought was outside the return window or it would be heading back also.  Please fix the battery issue on an otherwise fantastic product."
ricky,"I tried the TicWatch Pro and TicWatch E and decided to try the Ultra given a few enhancements over the Pro. Something I use daily is the Walk exercise which uses the GPS. Unfortunately, this watch is, of the 2 other 4100 processor watches, the slowest to acquire a GPS signal. Seriously, we are talking for several minutes. Doesn't sound a lot but you are standing on the street looking like you are waiting for an overdue Uber! At times it feels as if it is not going to acquire a signal.  How is this possible from the latest, greatest (?) TicWatch? Why has Mobvoi not implemeanted GPS assist? Be warned."
Jenny G.,"I love that it's running WearOS without any skins on top. I thought it would be bulkier/heavier/bigger, but it's not that bad at all. Battery life is better than the other Fossil watch I tried. It also doesn't get anywhere nearly as hot as the last Fossil watch I had. Can't wait until Google releases WearOS 3.Reason for 2 out of 5 stars is just because I do think that the Samsung watches are more accurate, and offer more. I just hate all the bloatware that Samsung has, and that you have to use Samsung apps for the watch to work. As well as if you don't have a Samsung phone, you lose some special features that only work with Samsung watch + Samsung phone.I updated it from 4 out of 5 stars, to 2 out of 5 stars because I started noticing that the heart rate tracking has gotten really bad, and the sleep tracking seems to be having issues lately. The first week or two, it was doing decent, but as I kept using it, it's just been getting worse and worse. Half the time it can't track my heartrate when I'm walking/exercising and even sleeping. I've tried to tighten the watch on me, and loosen it. Tried both left and right wrists, nothing. Haven't even gone swimming with it on, taken it off every time I showered.. It was in rain for maybe a minute, but it wasn't raining horribly. I've done the ""power it off and power it back on"" to see if it would fix the issues, but it doesn't seem that it did."
Jeff Huso,"Poor sleep tracking and battery performance make this a poor watch despite competing with far greater options at it's price point.The first night I used it the sleep tracker did fine, however each night after the watch stopped tracking my sleep after less than 2 hours and even after resetting to factory settings it never seemed to think I was asleep for more than an hour or so each night.  Seeing as tracking my sleep is one of the primary reasons Im using the watch this instantly disqualified it for me.The battery life is also quite poor.  With only the 24hr heart rate monitor active I could only get about 24-36 hours of life before needing to charge the watch.I also found my self unsure of which set of apps to use with the watch.  The device comes with a set of fitness and tracking apps called Tic*whatever but it's also programmed with all of the WearOS googleFit apps and you're kinda forced to choose which one to use and felt like the other is just taking up space.  They should just stick with their proprietary apps or commit to using the WearOS ones.The screens are nice but I didn't love the watch face choices.I tried this watch side-by-side with the Garmin Venu 2 Plus and I'm keeping the more expensive Garmin."
Frogroast,"Sleep tracking is not accurate, step count is a little off but my big issue is the vibration motor, it sounds like a tattoo needle, not sure if this is the norm or I have a bad unit"
superbrain,"I have passed through several Wear OS watches, Huawei, Michael kors (gen 2 & 3) and Fossil (gen 4 & 5)  and none ever got close to the performance and battery life that the Ticwatch 3 Pro Ultra offers. The only thing missing is to have a LTE global version (there is only one for Europe). 2 day battery with absolutely everything on (including audio notifications). This Watch is the best, and if a US friendly LTE version is released I'll get it on a heartbeat, because it will be a Wear OS equivalent of an Apple Watch."
SportyRydr,"First the good.  It does great as a smart watch.  It does a great job of sleep tracking, and the heart rate seems to be very accurate compared to a chest strap?  Now the bad.  I like to run and ride my bike without my phone to escape for a while.  That is why I liked that you can download music on the watch.  Well, if the watch is connected to a phone, the GPS is spot on (see first tracking in the photo).  If you track without the phone, it literally takes MINUTES to even get a GPS signal, and then it tracks crazy (see the second and 3rd tracking of the same route I run in the mornings).  It did the same with my bike rides.  So disappointing.  Guess I will go back to my Garmin Venu 2.  I wanted this to replace that since it is bigger and has Wear OS, but I need accurate GPS readings."
SportyRydr,"I truly tried to like this watch.  Really.  Maybe it was not having Wear 3.0, idk.  Maybe it was the fact that I couldn't have it tell me my calories, heart rate and distance thru my headphones.  Maybe because it was the fact that I had to download numerous other apps to get it to 'semi' communicate with my phone (Note 20 Ultra) the way the Watch 4 did...but just barely.  Maybe it was because in reality, with what I need to be running on the watch 24 and 7, the battery was no better then they watch 4.  It also could have been that the Mobvoi app never truly synced with Fit.  Pretty badly actually, like missing my daily workouts.  And the proprietary charger?  Good luck with keeping that on the watch.  Yeah, no, this watch isn't for me.  Maybe it is for you, give it a try, but be ready to sit down for hours trying to set it up the way it takes MINUTES to do with a Galaxy Watch.  I cannot recommend it."
Amazon Customer,I am just going to be blunt and discuss the things that I didn't like and ultimately made me return it. Before diving in I will say I enjoy many things from the watch and hate that I had to part ways.1) the vibration motor is not only weak but you can hear it too. It really makes the watch seem cheaply made. I missed notifications at time because of this.2) The LCD is mostly useless. The step counter was off more times then not. I searched and found reddit posts speaking about similar issues(not just me). A reboot would usually fix the issue but it happened to often.3) No notification indicator on the LCD screen. Either have an indicator or keep the notification up until the user dismisses it. Due to #1 I missed notifications.4) Needs a rotating crown. The top crown should be used to scroll up and down with such a big screen.
Carlos S.,Como hago para comunicarme con soporte para este reloj no he podido estoy en Colombia
John Bottalico,"It works ok, but... Don't get it wet.When several sensors stopped working after about 9 months, the first question from warranty support was whether I had worn it in a shower or bath. No, but I had worn it in the pool though... They did approve the warranty return, but I must admit I was hoping for better performance from an IP68 rated watch in this price range. I guess the replacement won't see much water at all :-("
John Bottalico,"The look, style, SPEED, and response is fantastic.  It is ruggedized all on its own... still use protection though. The dual screens is great and battery life is two and a half days... it could be more or less, I'm an average user. Find on a sale on Amazon and you will not be sorry."
Constanza F.,"Having been an early adopter (since crowd funding round), this is my 3rd  of TicWatch evolutions.Each time I look at what is on the market and they have always seemed to have better tech/features.I bought the watch and it happened to show up a day before I left on a Biz trip.Of course I charged it and it was super easy to setup and connect to the Mobvoi app.The 1st generation was not as user friendly.I left for my trip and of course forgot to put the charging cable in my bag. Well ~3 days in and the watch's battery was still going .The OS and added apps have been great and super fast.Love it !! Bring on Gen 4"
Constanza F.,"GREAT Watch!! Comfortable, Battery lasts for days! This is my 4th watch, I've had them since they came out, very durable and strap is comfortable does pull my arm hairs. Does everything a smart watch should do."
_Pete_,Wear OS 3 was supposed to be available for this watch in December of '22.  Still nothing at the end of March '23.  Going back to the Pro LTE.
Oldfossy l,"I had a FitBit that was recalled because of batter issues. I looked for a Fitbit replacement watch that worked for me. Could not find one. So I looked at other brands, this brand seemed to stand out with both styling and working apps. I made the correct choice! Fantastic styling, all Android apps worked. Fit Trackers are amazing, being able to accept texts and phone calls is an amazing feature that my old FitBit could not do.Oh ya, I forgot to say that my phone is a OnePlus 10Pro. This TicWatch works for the OnePlus line of phones!"
brandon,"The new smartwatch from Ticwatch, Pro 3 Ultra GPS, is a fantastic watch.Looks - The watch looks great with black bezel.  It is light weight compared to my Ticwatch Pro 2020.  Although 47mm but it does not look big on my wrist.  It's just perfect.Performance - Performance is awesome with no lags or anything.  It has latest chip with 1 GB RAM. The display is superb.Battery - I'm getting 3+ days per charge with more than normal use as I am playing with it since I received it.Features - Loaded with features like water resistant, GPS/Speaker/Microphone/Fitness tracking/Heart rate sensor/ Oxygen sensor etc.Summary - Love the watch.  It's the best WearOS watch that's on the market.  I highly recommend it."
jsky,"This was a nice watch at launch, however, Mobvoi has demonstrated that they are either unwilling or unable to support their devices after launch. They promised a Wear OS 3.0 update for this watch, then went completely silent at the end of 2022. When they finally responded to all of the questions, it was with a vauge ""we're looking into it"". They have not updated any of their other devices. This particular watch received ONE security update.On the hardware side, one of the buttons started sticking and barely works. I didn't even use this watch that much, as I had other smartwatches to rotate between. I can't imagine how it holds up for someone who uses it daily.So, don't buy this or any other Mobvoi Watch. They will no update them. They will just release another one in a year and expect you to buy it. If you want software support, buy a Pixel Watch or a Galaxy Watch. Even the Galaxy Watch 4 has received more updates than this watch and it is on Wear OS 3.0.This is the last Mobvoi product I will ever buy."
KB,Loved this until right after the return window closed and it stopped working.  As you can see from the picture looks like a watch version of the blue screen of death.  Pretty ticked off that it only lasted just over a month!!!Buy at your own risk!
Frogroast,This is such an awesome watch and would be even better is Google just stopped brown nosing Samsung and let the rest of us get WearOS 3.0.I went from Galaxy smart watch to the Ticwatch because of the silly prices charged by Samsung in my country. I dont regret it - I've been using it for about 6 months now and love it!
superbrain,"El TicWach 3 pro ultra PK39 (wh12018) tiene el podómetro muy sensible, él está contando demasiados pasos, lo he comparado con el podómetro de mi teléfono celular  o con mi antiguo Amazfit gtr 2  y puedo afirmar que hay una diferencia abismal. Esto hace que los datos de salud se demasiado inexactos, además, parece que no tiene sincronía del conteo de paso con la app FIT de google, nunca voy a a ver los mismo datos en el reloj y en la app de google.El reloj tiene mucha imprecisión por ejemplo en el altímetro, yo estoy a 536 msnm y en los resultados del ejercicio de ciclismo la elevación registrada  fue de 900 a 1000 msnm.El asistente no puede realizar una simple orden de llamar a un contacto o en algunos casos la imprecisión de los ppm, en fin, muy decepcionado.Por cierto la duración de la batería con todo el seguimiento de salud activado es de 2 dias.Despues de 1 Mes de uso quiero un reembolso pero ya no podré solicítalo, quizás un RMA?Señores Mobvoi  recuerden que la competencia está a la vuelta y por  menos $300 dolares ofrecen un mejor dispositivo.Les recomiendo leer los foros del fabricante antes de comprarlo, no comentan el mismo error que yo."
Randy Johnson,Im new to the whole smartwatch thing ... I wasn't sure which one to buy ... I am so glad I went with this one ... The wear os operating system works flawless ... I work construction so I need something that could take a harsh work environment and this watch does it all and more .... If you are unsure about this watch don't be it is great all around...
David Perrotto,"My original Galaxy Watch died after almost 5 years. I didn't realize how good that watch was until I started looking for a replacement. Based on the reviews on Amazon, the Tickwatch sounded like a good option. Within 24hrs it was clear that it wasn't for me.1.) The secondary display triggers all night long waking me up. I turned on theater mode which turns off the display. Unfortunately in this mode, YOU CAN'T TURN OFF THE ALARM!!! Seriously, it's a known issue discussed on the Mobvoi forum for the past year.2.) Second night, I tried essential mode. I'd lost sleep tracking, but at least I would get some sleep and have an alarm. WRONG! In essential mode, the alarm is disabled. Again, this is discussed on the forum, with no solution from Mobvoi. They have the ability to turn off essential mode, but apparently that also don't work reliably.3.) Third night, I tried just covering my watch under the sheet. That resulted in the watch getting stuck in bootloader mode. I presume I hit some combination of buttons throughout the night.Minor issues:1.) Like almost all smart watches there is zero crown to protect the display. The display will get scratches and probably cracked in long term use. It seems to be universal, even Samsung is dropping the crown on the Galaxy Watch 5. Just a bad design.2.) Battery Life was just ok. 76%-6% in 48hrs.3.) Heart Rate never seemed to work. It only captured a couple data points each day.4.) Secondary Display is bright. Primary display is dim and low contrast.It's being returned."
David Perrotto,"                    The media could not be loaded.                 Looks beautiful and work perfect until I  went for a swim to the kiddie pool, nightmare after that it started beeping non stop, try restarting didn't work, left it overnight charging and this morning will not start, manual said is ok for swimming, it is likely that it was not seal properly from factory, new one is on the way, either way I will take it of my wrist before I get into the water, I love the look and functionality."
Randy M,"The 3 day battery life in smart mode is most likely done with minimal functionality, as I only have 24hr heart rate monitoring and sleep detection enabled and it only lasts about 8hrs. While this is not terrible its not ideal to charge it every day to be able to use its sensors."
Larry,"Have absolutely nothing bad to say about this watch. Comfortable, light, responsive, battery efficient, stylish, and customizable. Plenty of watch faces with any information you could available. When they say you can get 72 hours of use off one charge they weren't kidding. Have that battery stats to prove it. Bought the TicWatch Pro 2020 and was more than happy with it. This watch is worth the money. Between countless personal/work emails, all social media messages and numerous texts, it doesn't skip a beat. Have to love the essential face. Time, steps, date and battery level without having to wake it. Owned Fossil, Samsung, and Asus watches but this brand takes the cake. If it matters I'm using a Samsung Note 10 Plus 5G."
