Reviewer Name,Reviews
Quaxo,Got this for my 16 teen yr old son and he loves it. It's well worth the money. Dose so much stuff.
john,"I loved the look of the Fossil watches and bought one for my husband as wel, BUT  I will.never buy another fossil watch again!- the battery dies so fast I leave for work at 7 and it's dead my 12!- my watch just completely died it won't charge or anything just back screen- same for my husband watchI contacted customer support and they said there is nothing I they can do because it's been over 1 year! It hasn't even been 2 years! I am furious. They told me I can send it in to be fixed and they would send me a bill. Stick with Samsung! Dont buy this watch!"
Jeremy,"I upgraded from a Gen5 and I was pretty excited with knowing they fixed the charging coils falling off issue with the Gen5 as well as the fact that this is running on the latest Snapdragon chip set that will support WearOS 3 eventually but after 3 weeks of usage I ended up returning it. I loved how the watch looked and how it worked but the problems I had were with charging and some software issues. The watch gets really really hot when charging and it couldn't charge all the way to 100%, it was basically charging from 5-10% to 35% then I had to unplug it and plug it again to get it to go up to 70% and then again to get it to charge to 100% but as I said it was getting super hot every time so you couldn't wear the watch right away after charging. On the software side of things it was forgetting the settings every couple days, I had to again go into the settings and set the wrist wake-up or the touch wake up to off."
Manu Suresh,"After voice typing a text when you hit send it says not allowed, same with calls. I did all the suggested actions and still not allowed. I went online to tech support pages and this problem has existed since the watch came out with no fix yet."
G Rock,"So far I am impressed. The 4100+ is a noticeable upgrade with app responsiveness and snappiness. The battery life is biggest difference though. I have my battery preference set with Bluetooth, gps, touch to wake, and tilt to wake on: And with a lot of use I still have 70% battery after 4 1/2 hours. This watch is great and will only get better when Wear OS 3 drops early next year.***First week of use: So far, still very happy. Battery lasted 26 hours and just hit 10%. A great improvement from the Gen 5."
Jeff sexton,"I watched 100 reviews of every smart watch and was sure that I was making the right choice with the Fossil. Nope. The fit was very finicky. You can remove links, and then you have three holes on the clasp to fine tune it. The right fit for me was exactly at the point where taking out one link and putting it at the tightest hole was too loose, but taking out 2 links and using the loosest hole was too tight. I realize I won the bad luck lottery on that one, but someone else may also.Sometimes after charging the watch would be hot - not leave a mark hot, but definitely way hotter than it should be hot. Other times it wouldn't even get the slightest bit warm. In the week I had it, I did nothing on it besides look at the time and I never got more than 10 hours out of a charge. I didn't utilize any kind of always on display - it was set up for whatever the Google wear OS default settings are, which apparently don't include being notified of phone calls or text messages - because they didn't come through. If I swiped to check notifications, the texts would be there, but nothing ever popped up when a text or call came in. It's a nice looking watch, but if you want to actually use it and have it last more than 10 hours, get something else - I am."
Vicente Carrillo,Cumple con mis expectativas
arianni,It is not iPhone compatible and I have been waiting for my refund. Was told that it was received by Amazon on the 24th but still haven't gotten my money back
Matthew Seiman,"Absolutely love this fossil smart watch. Has all the features I was hoping for. Easy charging, and holds a charge for a good amount of time in my opinion. The center button is a little more sensitive than I would like. Sort of easy to push the center button in if you bend your wrist a certain way, but that is remedied by adjusting it's function in settings."
Ken,"                    The media could not be loaded.                 I bought it on Feb 9th. Today while I was charging it, the screen burnt. I contacted Fossil and they refused to replace it. So, I contacted amazon and the agent was really helpful and got someone into the call with us. The guy said we will do a repair claim but they would replace it instead - not sure yet as he seemed inexperienced, he did my address phone number and everything wrong when he sent me the shipping label and the file didn't indicate any replacement."
Michal,"Nice layout sturdy construction a bit on the expensive side but still a nice watch wish it was a little bit easier to navigate takes some getting used too, battery life could be better but it does charge fast Wear OS needs an update make sure apps are up to date and for best experience."
C. Collins,"This is my 3rd smartwatch and I love it. I read plenty of reviews before I purchased it, many complained about short battery life, but one reviewer mentioned that if you turn off the WiFi it helps. It does, infinitely. I get about 28 to 36 hours from a charge, which works well for me.Otherwise, I like the UI, it's a handsome watch. Couldn't be happier."
Quaxo,Definite improvement over the Gen 5 improved battery power which gives you more options throughout the day. Could use more faces. Seems they deleted a lot of them.
GDub,"Google Assistant is not perfecton WearOS 2, but does many things well.  It pairs nicely with Google Keep for lists and notes."
Tina Dean,My nephew bought this device and he loves it. it works prefect.
Jason Wiltjer,"I ordered this thinking that it would be great being a fossil and reading the reviews and stuff.  However, I am considering returning it.  I am definitely not happy with the length of the battery charge.  Plus its not easy to just add a picture as ur background.  It is not very user friendly.  So I am going to give it till the end of the week and see.  However, I am leaning towards returning it."
Jeel Patel,I love the watch I think it looks great. But at the time I wrote this it still have the old version of wear OS and its absolutely garage.
Don,"This is probably the most I have ever spent for a watch, but the features and quality seem to be worth it. I am still learning my way around the watch but have noticed and appreciate the long battery life"
TrexShortArmKiller ,A reasonable attempt at form and function. Misses the mark though.  Slow processor and a screen that is not very responsive lead to a sometimes frustrating experience.  The included “Fossil” faces do little to represent the fashion of the brand. It’s like they bought a setup and then contracted with google for the support.  It’s less of a proud purchase and more of a so so get by device.  While it’s not bad enough to warrant a return I would be hard pressed to buy another watch from Fossil
jimmylee,Pesimo para un IPhone muy pocas las funciones aclaro si es compatible pero con funciones al mínimo a diferencia que con un teléfono android es compatible al 100% en general el reloj esta Bien
Chris,"I like the watch. The battery life is unpredictable- one day it does on me and the next it has 50% left when I charge at night. The charger that came with it already went bad and I've had it less than two months. Also, I feel like I swipe a different way each time to get things to pop up. I still can't figure it out. And I'm pretty comfortable with technology."
Milagro,"Reboots at least 4 times an hour so I'm lucky if I get 8 hours out of a charge, to point now where I don't even wear it anymore."
Emilio Sanchez,"Low battery life, Sensor constantly goes out during workouts so you don't know what your BPM is, and the sleep function is hit or miss (sometimes you'll get a reading in the morning .. sometimes its like you were not even wearing it through the night).  Going back to fitbit."
C. Collins,                    The media could not be loaded.                 A very elegant watch that takes time to be appreciated. In the beginning I found difficulties managing an Google OS with an apple phone but as I’ve gone about my exploration within the device I’m somewhat loving it. I rate it an 8/10 product if you’re someone that’s keen on advancing with technology.Note: I had issues connecting to the fossil app but Google’s Wear OS works perfectly.
Quaxo,the fossil watch didn't compatible with iphone.1-calls can't be answered through the iphone.2-high temperature detected always happen.3-updates cause heats of watch.4-messages can't be answered through the iphone.
Stitcher,
Matthew,"Although Not Perfect By Any Means, I Feel The Fossil Gen 6 Is An Upgrade From My Gen 5 Carslye.  The Battery Life Though Improved Still Could Be Better.  I Do Like However The Slightly Larger Bezel On The Watch Face Over The Gen 5.  The Google Fit Features Are A Little Better As Well On This Gen 6.  Overall, No Regrets..."
Matthew,I love my watch! Everything I wanted!If you read that it overheats while charging it's because the watch updates while charging. Only overheated once while it was on the charger and that was the first night. After that it's been perfect
wowarning,"So, in fairness, it is a good Android watch given those base features.  Anyone thinking of using this as a fitness or exercise watch, buy something different.  It can only read the pulse ox (blood oxygen) reading if you hold perfectly still for 15-25 seconds so it won't work if you're working out or if you move at all.  The pulse reading is very inaccurate, it said my pulse rate during workout was 95 bpm.  My finger pulse ox (which WILL read a level while you exercise) said my heart rate was 132 bpm at the same time.  The sleep tracker doesn't report three levels of sleep, it reports two, which don't match up to any of the published sleep tracking measurement modes.  It's supposed to be in line for a software update soon, that may or may not fix the issues I'm having.  One can hope."
diego lozano sanchez,"No complaints at all, worth the money in my opinion."
diego lozano sanchez,"If you upgrade to WearOS 3, the watch requires the use of the Fossil app rather than just Google WearOS.  This requires an account with Fossil to sync your biometric data with Fossil.  You can't opt out or downgrade after installing WearOS 3.  The biometric tracking only works with the Fossil cloud and if you don't use the fitness apps, the watch sends you periodic notifications to sync your biometric data.The Fossil app also sends you periodic notifications about watch faces you've ""unlocked"" or other Fossil notifications.  Overall, I like the watch, but loathe the Fossil app.  The app ruins the user experience and is enough to make me look for a different watch.If you buy this watch, don't upgrade to WearOS 3 unless you want to be bound to the Fossil app and unable to use the regular Google WearOS app by itself."
Ande',"The watch looks nice, but the battery wouldn't last a work day. I turned a lot of auto stuff off and about 12 hours later it wanted me to go into battery saving mode. Also the screen is small. Its gorgeous but small. The Galaxy 4 (With latest update) can last over 24 hours and has a 1.4"" screen where the Fossil has a 1.28. The Ticwatch Pro or Samsung Galaxy 4 are much better choices (Have both)"
Lewis Ward,"Ok so to start, I love this watch. It's very good quality. A good weight, the classic watch feel, and it's comfortable to wear. The apps work great and it dose indeed have a full functioning key board. I would recommend to anybody. Great watch"
Mohamed A.,"Ordered this on Nov 26th and it arrived on the 27th! STOKED! I'm familiar with Wear OS and Fossil so set up was as expected, but much faster then previous versions. First few days I took the watch off at 40 to 47% charge and the next morning topped off for a full charge before starting off my day. Yesterday I let the charge go down to about 20% and when I charged it, I noticed it was going beyond 52% and it was almost too hot to touch. Let it cool down for an hour and tried charging again. Got about 54% and started getting hot. Ended up taking 3 hrs to get in the 90% charge range due to often stopping the charge because of the heat. Heat is NOT good for these batteries. I have seen a post or two on Reddit about this and I have opened a support ticket with Fossil."
Mohamed A.,Not Bad!
William W.,I really liked this watch until this week when it stopped keeping track of my steps. Every day I have to re install everything and do a complete reset. I'm at the point where I'm just going to toss it in the trash and take a loss. Very disappointed I waisted my money should have spent a little more And got something different . Live and learn I guess...
Garret,Takes time to understand the protocols. Still working with it
PETER SHIVELL,Works really great. Connects to phone super fast. Came with charger which charges the watch super fast. And its features are great and come in handy. Even changing the watch faces is great. There are so many to choose from
C. Collins,It was good at first then the charger would only work sometimes or if you lay or place it a certain way I wouldn't by again
Quaxo,We like the features but the battery life is horrible! Have to charge it everyday.
Douglas Carlson,It's hard to charge without access to a computer port.
Ria Sookram,This will sink with your Apple phone getting better at knowing what I mainly use it for
Charles L.,"Everything works great, I would like a longer lasting battery!"
Brandon Jolly,"UPDATE: Refunded because of its many bugs and terrible battery life.bought this to replace my galaxy watch and damn its got so many issues i thought would have been worked out by now by watch devs let alone fossil brand.issues so far-1.battery life, thing don't last the day, like 7 hours with nfc turned off and tacking turned off.2.adjusting the watch band takes tools i don't have so good thing i ordered other watch bands at purchase.3.gotta download apps to change watch faces and they want you to pay for more or most apps, max of 10 i think before you have to purchase a premium account to hold up to 20...wtf galaxy smoked them on this part the most.4.ignoring the very long setup and updates that seemed to have made the watch worse somehow the interface is extremely bad and poorly designed, getting around and setting things up is by far 200x worse then the galaxy watch i had.The good.1. the watch is made well with good metals and feels nice and looks nice but only time will tell how it holds up......thats it...nothing else is good about this watch."
Walt B.,The charger is like any other charge
Sean Morgan,I used it for a little over 2 months but it quit working. My last gen model still works after 2 years. I was told support for that model was ending so I upgraded. This new model is completely useless. Even with the new software the previous model apparently isn't compatible with it works no different than the old one. This model quit working while on the charger. And even after leaving it in the charger for 2 days it still dead. It has lived up to it's name and is a fossil
Flor,"Bought this watch to have for a little since my current Apple Watch 4 just doesn't hold charge anymore. This not only did not fix that problem, it was worse. Charged it up to 100% before a quick 4 hour shift, got done and it was at 60% after like, a few time checks and some notifications. Barely used it. How does it drop 40% of its battery after such minimal use. That was the worse case, but it was pretty consistent with the week I had this thing. Do not buy this thing I am warning you. It is really nice looking, gotta give props for the design, but the battery totally ruins it. Refunded and returned."
Andrea martin,Mixed reviews about battery life. I charged to 100% when setting up. It used about 65% battery over 16 hours the first day. Keep in mind wear os 2 is being run until the update later next year when battery life will improve better. It's a very high quality watch. It does what I wanted it to do and it does it well.
charles petty,"When u are in a fit workout mode or wellnessmode battery dies with in 2 hrs, if u are looking for little longer battery life dont go for this watch"
SR,"I work a 12 hour shift.  Only use this watch as a watch while on duty.  No texts, no music, screen dimmed, touch to turn on, no apps running whatsoever.  This watch does NOT make it thru a 12 hour shift even when everything is off.  Dont waste your money, especially if you want to utilize any of the features this watch is capable of doing.  Unless you bring a charger with you wherever you go.  The reviews of battery life are no joke.  The battery life on this watch is absolute garbage.  I start at 100% life at the beginning of my day.  12 hours in it is under 10% or just plain dead.  If i could return it....i would do so in a heartbeat!!  (Which this watch could monitor if it had a decent battery)."
C. Collins,"The watch is good for calls and notifications, however, the battery life is fair."
Quaxo,"Honestly, it’s a great price for what it is. It’s easy access and easy to connect to with your phone! It’s a perfect gift for him or for yourself! I bought it for my boyfriend and it really made an impact on him. We’re athletes, and this tracks almost to everything you need for sports and normal daily activities!"
Suhail Ashraf Bhaiyat,The design is attractive. Features are good. Works with Android and iOS. Battery can be improved.
Suhail Ashraf Bhaiyat,"Bought this to upgrade from my Gen 5. Unfortunately it feels the same in every way except worse in a few. There is no longer a double tap shortcut for google pay. You have to set it to one of the single tap function buttons. So you lose a shortcut there. Also, there is no support for double tap functions. There should be, but the gen 5 doesn't have it either. The double tap is a default function you can't change. But that is gone on the gen 6.Probably my biggest gripe through, is the pre-installed garbage software they put on. On Gen 5 it was only Fossil software installed. This one come bloated with facer, Nike and worst of all Alexa. There's more but you can uninstall them. Alexa you cannot, you can only diable it. Trash business practices. It's not 2005 annymore I don't want bloatware installed on my device that I can't uninstall. I'm sure they got a nice penny from Amazon for forcing the software on the watch. Double dipping trash. I'm most likely going to return it as it's actually worse than my gen 5.Sad, I'll most likely move on to another smartwatch brand after this. I don't appreciate the double dipping at my expense."
ahmed,Fossil fooled me twice so shame on me but at least this time I'm getting my money back. Last fossil because a brick the very moment the warranty expired...This one just doesn't work for example I have the phone for a week and a half and I had to pair it at least a dozen times. And the day before I returned it Fossil forced an update that completely brick this one too..Oh and the battery slightly better unless you use facer which of course takes the battery again so useless... And none of the included watch faces are simple elegant or easy to read.Oh and it won't show notifications for Google 2fa... It will for the Duo mobile app but not the Google 2fa WTF?
Juan Rodríguez,This is my second Fossil smartwatch and it has not disappointed me.
Juan Rodríguez,First smart watch and it's really nice
Timothy N.,"Bue producto, batería debe mejorar."
ken,Great watch!
Amazon Customer,"After day one, the watch battery was at 71%. That's after wearing it with all of its features on for 10 hours. Easy to setup and pairing with my Pixel 4 XL phone. Watch charges very fast as well. Had it on the charger and only took 15 mins to go from 71% to 100%! Very impressive"
Paul c,"I have most of the features turned off. My primary need is to track my sleep. This watch has a ton of features, so if you used everything thing it's capable of, it would be dead in less than a day. I would definitely buy another if I break this one"
Amazon Customer,"Esperaba un mejor desempeño, no evolucionó del 3 a la fecha en nada, la batería horrible y los sensores peor…"
Amazon Customer,"I always had a high expectations about Fossil smartwatches. They looked nice and always caught my eye. Well, Fossil 6 was delivered and the first impression, alright they look nice. Put it on the charger overnight after setting everything up and took it off the charger in the morning and put it on my wrist and got ready for work for about 30 minutes. Looked at the battery, 84%. 16% in 30 minutes. Excuse me! I have Samsung Active 2 and that thing gets on my wrist in the morning around 8am and when I get back home around 7:30pm, it always has around 54% battery left. I have Ticwatch 3 Pro and that thing comes back with 75%.And, supposedly, this Fossil Gen 6 has Snapdragon 4100 Plus chipset, yet my Ticwatch Pro 3 smokes this thing. This thing is very laggy, touch sensitivity has this delayed feel. This is not it. I am sorry, Fossil. It is not you, it is me. I just had too high of an expectation.Pros: Only one. Looks nice.Cons: The rest.Step it up, Fossil. If you are charging $300 for this, STEP IT UP! Please invest in your software team. Good luck! Not gonna buy your watches anymore. Thanks."
Colton,wish I hadn't bought it. The watch is difficult to operate. And customer service is terrible
Colton,I really like this watch. Easy to use and connect to my phone.
C. Collins,"The band itself is very big and in order to get links taken is very tedious, other then that my father loves it, he works in construction and it's a very durable watch he can wear to work."
Quaxo,Sometimes when I set the watch to charge it doesn't make good contact and ends up not charging. The metal strap makes it worse since the watch can't lay flat. I needed to 3d print a stand so I can effectively charge the watch. Other then the charging situation I think everything else works fine
David B.,"Battery life is less than desirable. Watch randomly restarts on its own. Factory updates are rarely accepted. Charger doesn't always recognize watch which further highlights/emphasizes my first point.  Have to continually reconnect watch to phone via Bluetooth or wifi. Other than that, some of the other features and tools are okay."
Rolando Jose Llorente Jr.,watch did not power on initially
Jason Jordan,"I bought this watch for my husband for Christmas in Dec. 2021.  Over the past few weeks, he said that it has been getting so hot while on the charger, it will actually burn you when you pick it up!  Now, when he has it on the charger, it heats up, charges to 100%, then begins discharging back down.  Clearly there is an issue with this watch recharge system, that borders on dangerous.  I've contacted Fossil, and am waiting for their support to call me back.  If they fail to resolve this issue, I will be heading to the BBB, and the FAA next.  My advice- keep looking for a better smart watch, and pass this one by."
R. Smith,"First off, I really like this watch. I wanted to love it, but the short battery life made me realize that would never happen. I either had to charge it in the evening after charging it in the morning, or turn features off to stretch the life to last until the next morning. Unfortunately I’ll be returning this watch."
steven perez,"So I should have stayed with Samsung.  Battery life is barely over 15 hours with everything turned off but the watch. The watch faces are Expensive, .99 cents to 2.49 per.  Was expecting a lot more from Fossil.  A big disappointment."
steven perez,Really enjoy the upgrade so the charger and the overall speed of the device cannot wait for the next Android update
Nana5327,"I've had the Gen 2 Fossil watch and the Gen 4 Fossil watch prior to this. Out of all three watches this by far has the least responsive screen, longest lag in button response and launching apps and WORST battery life. It also seems to have more problems losing its Bluetooth pairing with my phone. Overall this watch is a down grade from previous versions and I will definitely be switching to the pixel watch or a Samsung watch relatively soon. My days of being a fossil loyalist are officially over. Don't recommend"
Dawn Stinson,"First off, the watch is beautiful. It’s great looking and feels well made. Unfortunately it’s operating system leaves much to be desired. For the first few days it worked ALMOST perfectly. There would be some lag here and there, but nothing extreme. After about 5 days it’s almost stopped working completely. The screen would barely respond and the apps wouldn’t boot. The battery would be fully charged and yet it would say it’s about to die- although it would stay on for two days with use, so I’m assuming it just wasn’t registering a full battery? I don’t know man. This watch has so much promise but let me down in less than a week. Returned it and am now searching for another."
Billy Morris,Battery life goes kinda quick! And watch bands come in a large size only w/ no tool for adjusting 😔
Amazon Customer,"May not always charge due to overheating. Also display turns to ""always on"" even after turning off multiple times. Didn't have either issue with my fossil gen 5."
Amazon Customer,"Battery is OK, uses 70% in a day. Constantly asks to activate Google pay, which I don't need(annoying). Fitness is the main app. Looks good and not too heavy. Not much in the wow department and this gift was my second connected watch of this type."
C. Collins,"I bought this damn near $300 “smart watch” because I love fossil, and figured since it says it’s compatible with my phone, I’d give it a shot.  The Wear OS app, or whatever it’s called, is a joke. It never stays connected to the device. It says connect to Bluetooth, then says disconnect Bluetooth to connect through the app. The app never shows my watch, EVER, no matter how many “retry” buttons I hit.  I will be asking for a refund, and a way to ship this crap back."
Quaxo,"I wish you could add any app to tiles but you can only add from a preselected list, orger than that i love it. It's a small inconvenience you just have to go to the app list to choose the rest of your apps"
Lord Wood,"I purchase this watch on November 26, 2022. I loved it! It was wonderful. That is until January 11, 2023 when the watch just stopped working. Completely blank. It was on the charger overnight. I tried a hard reset, but nothing. I put it back on the charger. Still nothing. Luckily I am within the return range on Amazon so that is exactly what I am doing. I asked for a refund because I will not let them burn me again with a bad watch. I will just order a different one."
GORDON R CARTER,"Nice watch easy to use and awesome features, battery life is decent (based on how much you use it of course)Sometimes after 2 weeks of using ityou need to restart it because sometimes it glitches"
A buyer of things,"I was super excited to get this watch, but was immediately dismayed when I saw that this watch won't make it through a full day even with NFC, heart rate tracker, etc. all disabled. The selection of default watch faces are extremely lackluster, and the only watch faces that work are from Facer which you have to pay for—other watch faces on the Play market don't function properly. Another thing is that when the watch dies (as it often does because I can't get home to charge it even when putting it in smart battery mode), after it has been recharged, it seems to always disable bluetooth, so you have to go into settings to reenable it so that it can communicate with your phone. Another annoying thing is that when the watch dies and is charged back, the sound notifications turn back on, which is extremely annoying, especially while at work.Overall, I am not the slightest bit impressed by this product. I wish I had refunded it when I had the opportunity and gotten something else. This is ridiculous quality for the price. I would've expected better out of Fossil."
Amazon Customer,I bought this for my husband and he won't stop talking about it. He loves everything about it. Especially being able to talk into it if he doesn't have his phone nearby.I'd have to say it's the best Christmas present I've ever bought him.
Amazon Customer,"Best looking but here it is over. The watch gets very hot and drains the battery in 20-3- minutes a few times a day. When it doesn't happen even when I set the watch to medium battery usage which supposes to last more than a day doesn't last 24 hours and I didn't install any up, it is still like stock mode. Regarding the sleeping monitoring, not sure why but you can see how much time you were in deep sleep/REM/light, you need to assume it from the chart. bottom line, if most of the time the watch has no battery then all its looks and features are worth nothing."
Amazon Customer,
M. Helder,I put the watch on the charger around 4PM and checked it somewhere around 8AM and never displayed anything no matter what I did. The watch was just broke so I returned it on Feb 6 and it is Feb 26th now with no refund yet.
Dimitri Liburd,"You have to factor reset the watch all the time, the first one I bought arrived with no speaker for voice calls or music, now this. Please improve product would really like to buy next version of better, not an apple or Samsung fan. Hopeful, or trying to be optimistic that I just had a bad draw of luck twice. wish it had an external case like gen 5 has available, got a damaged bent power button from working but fixed it. Still works. Some improvements needed. Always disconnects and won't repair after a day or 2."
Cocoa,i liked the sleep tracking... it was very accurate...! the watch felt very comfortable and looked great...! i would charge the watch in the morning in the time it takes me to drink my coffee... i absolutely loved this watch....
Manoj Kumar Nannapaneni,"Long time Apple watch wearer, but this watch can be worn with a suit in the boardroom. App store definitely has some catching up to do in order to compete with Apple but when it comes to looks this watch wins hands down"
C. Collins,"Bought for my husband as a gift. He lives it and wears daily. The battery life is very good, the messages and sleep tracking all work excellent!  Very happy we picked this version of the Fossil Watch!!"
Quaxo,I have to give Amazon credit!After getting a brand new defective smart watch in the mail yesterday and mailing it back to them the same day-Amazon responding lightning quick!!They shipped me a replacement watch which I received today-a one day turn around!Thanks for the rapid service!!
Joe,"Do me a favor. Go to the fossil app on your device and read the reviews. It's hundreds of 1 star reviews. If you buy this watch you will have a useless paperweight. DO NOT BUY! The latest update from October destroyed the watch and its impossible to use. Your watch only works on the fossil app which crashes every 2 seconds. Seriously every 2 seconds. Obviously fossil has no idea how to fix the issues since it's been 2 months. Again, save your money and do not buy. Thank me later."
James,"AGAIN, I trusted fossil they would deliver  a REAL smartwatch, but again same I got from GEN5 I found again in GEN6Laggy OS, bad battery life, very very old version of wear os user interface I believe it does not have any smart features but only it has a touch screen which is very dim and laggy as wellITS ONLY STYLISH WATCH and this is the only pros it hasI WILL NEVER RECOMMEND IT TO ANYONE AGAIN"
Tanya Rogers,Love this watch. This is the second one. Never any problems. It's a everyday life type of watch. Tried others just didn't feel the same. I'll purchase when this one stops. Would like to get my old one fixed.
J.D,"I replaced twice, and have the 3rd one right now.The first one was overheating at first charging, and I immediately returned.The 2nd one was OK at first charging, but it was again overheating at 2nd charging.In both cases, it was really overly heating and you might get skin-burn if you held long - that level of overheating.It seems a very common issue, and you can find the thread in reddit.I contacted Fossil Customer Service, who just request to claim replacement.All right, I got the 3rd one and we will see how it goes."
gmendez67,The watch stopped working this month - my husband has only had it for 5 months.
GrimReaper,"I purchase this 3 days ago. Immediately, i noticed that it didn't do the job of a watch I purchased for $30. I decided to try it out anyways. My thoughts, Just an expensive watch that disconnects Bluetooth while I'm sleeping. Battery life is 24hrs or less compare to the $30 that last up to 7 days without charging. As I'm writing this and the watch is next to me, the app and my watch is still trying to pair on my phone. Yes, imma going to refund this and get all my $$$$ back"
Dafuzz,"12 hr battery life. Google apps not ready for prime time.  Metal bracelet hard to reattach.  Silicone band to cut correctly.  Watch rotates to the left and ends up sideways on your wrist.Lots of functions, but difficult getting to the ones you really need."
Dave,It was a present for my husband.  He is not tech savvy so unfortunately I don't know how well everything works.  😔 I can say it is a beautiful watch!
Alberto Cuevas Aburto,"The 1st one I bought had to order a new one 3 hours later as if you do any research you will find that the watch gets VERY hot while charging and that's IF it even charges now that i have the 2nd one I am returning it a week later as it has developed the same problem it won't charge it gets VERY VERY HOT, I haven't downloaded any apps on it I don't stream music from it I use it as a watch and that's about it as when my phone rings I miss the call every time cause it is linked to my phone so my ringer on my phone doesn't make any noise and the watch is quiet and even in a dead silent room you can barely here it, the battery doesn't last even 1/4 of what they claim it to last im going back to the Samsung galaxy 4 watch it is MUCH better of a watch compared to this POS"
Bilguun Galbadrakh,My husband has been looking at this watch for a while. I got him the black stainless color. He has been spending a lot of time learning how to use it and absolutely loves it.
C. Collins,"excellent product, as described by the seller"
